TUCASEID	WEIGHT
20180503180673	16883.0
20180503181394	5290.0
20180503181868	5617.0
20180504180947	5727.0
20180504180949	4287.0
20180504181186	5439.0
20180504181336	5290.0
20180504181638	10435.0
20180504181995	4470.0
20180504182050	4790.0
20180504182269	4449.0
20180504182394	4127.0
20180505181307	5441.0
20180603180773	4593.0
20180604181252	4790.0
20180604182325	7825.0
20180605180076	4127.0
20180605180116	4593.0
20180605180627	7637.0
20180605181021	4127.0
20180605181157	4790.0
20180605181331	4790.0
20180605181456	4790.0
20180605182045	5617.0
20180605182246	5888.0
20180606181443	4593.0
20180705181489	15209.0
20180706180758	5727.0
20180706181149	5519.0
20180706181272	4580.0
20180706181333	5290.0
20180706181385	5290.0
20180706181393	5727.0
20180706181818	4790.0
20180706181848	5188.0
20180706181982	13683.0
20180706182222	5617.0
20180706182356	4470.0
20180707181593	4790.0
20180707181653	5439.0
20180707181877	5617.0
20180707182336	5207.0
20180806180730	4593.0
20180806181146	5617.0
20180806181954	4580.0
20180807180513	5439.0
20180807180569	4709.0
20180807181370	4127.0
20180807181557	5290.0
20180807181650	5290.0
20180807181784	5727.0
20180807182201	4287.0
20180807182222	4408.0
20180807182242	4449.0
20180807182290	4790.0
20180808181678	5439.0
20180907182162	5015.0
20180908180698	5290.0
20180908180892	5727.0
20180908180943	5290.0
20180908181235	5441.0
20180908181695	5290.0
20180908181802	5290.0
20180908182107	5207.0
20180908182406	5439.0
20180909181012	4449.0
20180909181223	10435.0
20180909181272	5727.0
20180909181724	5439.0
20181008180599	7825.0
20181008181722	7469.0
20181008182493	5727.0
20181009180146	14616.0
20181009180697	5290.0
20181009181075	4449.0
20181009181256	4790.0
20181009181281	4790.0
20181009181458	5519.0
20181009181526	4127.0
20181009181638	19495.0
20181009181681	5188.0
20181009181746	4790.0
20181009181943	5727.0
20181009182238	4470.0
20181009182319	5290.0
20181010180613	4790.0
20181010181460	4790.0
20181010181551	7825.0
20181010181699	5617.0
20181010181914	5727.0
20181108181746	25543.0
20181109180597	4709.0
20181109180862	5617.0
20181109181227	4580.0
20181109181716	5439.0
20181109181941	5441.0
20181109181942	4580.0
20181109182058	4593.0
20181110180508	5617.0
20181110180630	5727.0
20181110180657	5290.0
20181110180730	4580.0
20181110181059	5439.0
20181110181231	10435.0
20181110181329	5290.0
20181110181360	5441.0
20181110181487	5290.0
20181110181628	4593.0
20181110181672	23186.0
20181110181860	5290.0
20181110182223	5290.0
20181111181376	4790.0
20181210180642	5727.0
20181211180007	4790.0
20181211180074	4593.0
20181211180652	4593.0
20181211180765	5617.0
20181211180801	30268.0
20181211181083	6387.0
20181211181330	6387.0
20181211181662	5290.0
20181211181785	5727.0
20181211181964	5290.0
20181211182398	5519.0
20181211182451	5617.0
20181212180524	4790.0
20181212180542	4790.0
20181212180998	28096.0
20181212181190	5727.0
20181212182254	4790.0
20190101192011	5617.0
20190111181119	5188.0
20190111182039	5519.0
20190112180602	5290.0
20190112180616	4790.0
20190112180848	5290.0
20190112181364	5617.0
20190112181417	5207.0
20190112181452	5727.0
20190112181696	5727.0
20190112181764	7637.0
20190201190657	4790.0
20190201190764	5441.0
20190201190820	25543.0
20190201191223	5617.0
20190201191284	4790.0
20190201191370	6387.0
20190201191379	5290.0
20190201191384	5727.0
20190201191579	5441.0
20190201191654	7825.0
20190201191810	5290.0
20190201192177	5727.0
20190201192194	7637.0
20190201192490	5290.0
20190201192512	5727.0
20190301190806	4127.0
20190301191946	5617.0
20190301191949	4580.0
20190301192013	5290.0
20190301192287	18174.0
20190302190087	4580.0
20190302190111	5727.0
20190302190704	5290.0
20190302190756	5727.0
20190302190761	5290.0
20190302190771	7825.0
20190302190880	5617.0
20190302191115	7637.0
20190302191271	10435.0
20190302191639	5617.0
20190302191713	16883.0
20190302191878	5290.0
20190302191947	5617.0
20190302191966	5617.0
20190302192130	5290.0
20190302192248	5207.0
20190302192401	4790.0
20190302192419	5727.0
20190302192420	7637.0
20190303190091	6874.0
20190401191758	4287.0
20190402190652	4127.0
20190402191432	4580.0
20190403190584	4470.0
20190403190619	4790.0
20190403190899	5727.0
20190403191294	7637.0
20190403191411	4790.0
20190403191447	5727.0
20190403191481	5290.0
20190403191515	5727.0
20190403191749	4127.0
20190403191999	4709.0
20190403192334	7825.0
20190403192373	5290.0
20190404190605	6466.0
20190404191042	4127.0
20190404191514	5439.0
20190404192139	4408.0
20190404192317	5290.0
20190503190069	6874.0
20190503190693	5727.0
20190503190743	5617.0
20190503190748	4580.0
20190503190920	5188.0
20190503192283	5617.0
20190504191491	5207.0
20190504191653	4449.0
20190504191811	4470.0
20190504191861	7637.0
20190504191972	4580.0
20190505190609	4449.0
20190505191532	5617.0
20190604190688	4790.0
20190604191999	4580.0
20190605190133	4470.0
20190605190636	5439.0
20190605190656	5617.0
20190605190658	31779.0
20190605191036	5727.0
20190605191240	5727.0
20190605192204	5727.0
20190606191592	5727.0
20190705192207	5617.0
20190706190668	4790.0
20190706190784	4790.0
20190706191212	4593.0
20190706191259	7825.0
20190706191433	5290.0
20190706191613	4580.0
20190706191747	4127.0
20190706191848	5290.0
20190706192004	5188.0
20190706192074	5441.0
20190707191742	4408.0
20190707191919	5617.0
20190707192469	7825.0
20190806190987	5290.0
20190807190835	5441.0
20190807191017	7637.0
20190807191226	4470.0
20190807191346	5727.0
20190807191769	5063.0
20190807191906	5617.0
20190807191938	7825.0
20190807191961	5617.0
20190807192034	4790.0
20190807192147	14616.0
20190807192503	4790.0
20190808191016	5617.0
20190906191319	5617.0
20190907191057	5188.0
20190907192234	5727.0
20190908190097	5922.0
20190908191113	5617.0
20190908191150	4580.0
20190908191188	4127.0
20190908191189	6387.0
20190908191753	5519.0
20190908191819	7637.0
20190908192385	5441.0
20190909190970	5188.0
20190909191297	4593.0
20190909191357	4790.0
20190909191559	4790.0
20191008191414	5617.0
20191008191651	4790.0
20191008192040	6387.0
20191009190826	4449.0
20191009190837	7825.0
20191009190948	4790.0
20191009190994	5207.0
20191009191117	6139.0
20191009191351	5617.0
20191009191762	5727.0
20191009191799	5727.0
20191009192101	19495.0
20191009192314	4449.0
20191010190955	4709.0
20191109190927	5888.0
20191109191443	5290.0
20191109191453	5441.0
20191109191886	6874.0
20191109192258	4790.0
20191110190063	10435.0
20191110190889	5290.0
20191110190898	7637.0
20191110190917	5290.0
20191110191218	4790.0
20191110191226	5290.0
20191110191244	4603.0
20191110191665	4580.0
20191110191807	5188.0
20191110191840	5727.0
20191110192157	4470.0
20191110192245	4709.0
20191210191228	4593.0
20191210191862	4287.0
20191210192299	4127.0
20191210192396	6186.0
20191211190640	5727.0
20191211191246	5727.0
20191211191254	4580.0
20191211191617	4580.0
20191211191797	21093.0
20191211192051	5617.0
20191211192185	21093.0
20191211192260	5441.0
20191211192320	5617.0
20191212191069	5439.0
20191212191348	5290.0
20191212191895	4580.0
20160101160094	14255.0
20160101162059	4650.0
20160110152084	8765.0
20160111150770	5872.0
20160111150991	6306.0
20160111151460	9797.0
20160111152097	6306.0
20160111152225	8435.0
20160112150047	7470.0
20160112150124	6306.0
20160112150586	6140.0
20160112150725	9460.0
20160112150800	7432.0
20160112151183	5872.0
20160112151271	3284.0
20160112151299	8780.0
20160112151388	7432.0
20160112151491	9797.0
20160201160089	6077.0
20160201160147	3284.0
20160201160723	14645.0
20160201161097	5098.0
20160201161430	19332.0
20160201161581	9797.0
20160201161837	5098.0
20160201161962	19112.0
20160201161985	5872.0
20160201162008	7432.0
20160201162269	6653.0
20160202161631	5921.0
20160202162126	5921.0
20160212150709	2856.0
20160212151190	9797.0
20160212151899	3955.0
20160212151936	9797.0
20160212152259	6570.0
20160301160708	4481.0
20160301160844	5921.0
20160301161053	6077.0
20160302160817	6570.0
20160302160927	7470.0
20160302160978	9797.0
20160302161063	9370.0
20160302161172	7470.0
20160302161342	4814.0
20160302161884	9797.0
20160302162137	5098.0
20160402161971	7432.0
20160403160719	6170.0
20160403160739	11429.0
20160403160769	6077.0
20160403160820	6306.0
20160403160906	7470.0
20160403160934	5098.0
20160403160935	3480.0
20160403161403	5098.0
20160403161725	5872.0
20160404161428	5098.0
20160404161843	6306.0
20160503160629	5098.0
20160503161689	5508.0
20160503161918	7199.0
20160504161350	4814.0
20160504161897	4725.0
20160504162247	8780.0
20160504162296	8435.0
20160504162314	8765.0
20160504162434	5872.0
20160504162480	5872.0
20160505160011	7396.0
20160505161196	7396.0
20160604160778	6306.0
20160604160795	5098.0
20160604161775	6538.0
20160604161892	7432.0
20160604161927	5872.0
20160605160623	8780.0
20160605160676	8765.0
20160605160812	11429.0
20160605161019	12064.0
20160605161055	5921.0
20160605161382	3284.0
20160605161632	6653.0
20160605161868	5098.0
20160605162165	5872.0
20160605162250	4481.0
20160605162447	7199.0
20160605162476	11429.0
20160606161716	7470.0
20160705161485	6140.0
20160706160723	9797.0
20160706160756	11008.0
20160706160893	6189.0
20160706161036	6170.0
20160706161177	8435.0
20160706161200	7432.0
20160706161202	5872.0
20160706161523	7432.0
20160706161621	4481.0
20160706161682	4725.0
20160706162305	6306.0
20160706162531	5872.0
20160707160532	14645.0
20160707160675	8765.0
20160707160862	4814.0
20160707161000	16886.0
20160707161384	4814.0
20160707162042	7199.0
20160707162044	6538.0
20160806160832	6077.0
20160806160846	6463.0
20160806161309	5872.0
20160806161548	6570.0
20160807160543	6170.0
20160807160605	9797.0
20160807160967	6306.0
20160807161647	9797.0
20160807161670	6170.0
20160807161785	6306.0
20160807161952	17010.0
20160807162009	3268.0
20160807162338	8435.0
20160808160012	7199.0
20160808160978	7470.0
20160808161028	6570.0
20160808161393	10664.0
20160808161555	6463.0
20160808161612	8765.0
20160808161685	6306.0
20160808162461	6077.0
20160907160913	8435.0
20160907160977	2856.0
20160907162138	6170.0
20160907162187	6140.0
20160908160577	2856.0
20160908160608	11429.0
20160908160934	11429.0
20160908160973	7432.0
20160908160979	5872.0
20160908161184	5098.0
20160908161405	5872.0
20160908161732	6170.0
20160908161782	3497.0
20160908162022	4814.0
20160908162077	8447.0
20160908162216	8780.0
20160908162272	6306.0
20160908162444	7199.0
20161008160112	8435.0
20161008161432	6306.0
20161008161526	3209.0
20161008162250	7432.0
20161009160021	4650.0
20161009160177	7432.0
20161009160586	7396.0
20161009160618	5074.0
20161009160682	6170.0
20161009160848	10664.0
20161009161433	6570.0
20161009161712	8780.0
20161009161720	4814.0
20161009161867	6306.0
20161009161910	6653.0
20161009161919	4814.0
20161009162053	6170.0
20161009162054	6170.0
20161009162079	7199.0
20161009162374	7432.0
20161010161171	11429.0
20161010161495	7432.0
20161010162017	8435.0
20161108160961	9797.0
20161109161082	6170.0
20161109161269	11008.0
20161109161304	6570.0
20161109161783	7432.0
20161109162031	6170.0
20161110160568	14645.0
20161110160824	11429.0
20161110161052	4814.0
20161110161906	9460.0
20161110162103	8435.0
20161110162509	8765.0
20161111160775	7470.0
20161111160971	6077.0
20161111162095	6538.0
20161210160542	9460.0
20161210161070	5098.0
20161210161986	8435.0
20161210162223	7396.0
20161211160122	9797.0
20161211160545	6189.0
20161211160614	6538.0
20161211160699	7470.0
20161211160787	7432.0
20161211161139	9460.0
20161211161217	8780.0
20161211161516	8780.0
20161211161675	6653.0
20161211162156	9797.0
20161212161693	9460.0
20161212162045	19407.0
20170101170079	2856.0
20170101170970	8780.0
20170101171686	6170.0
20170101172081	6463.0
20170101172431	5921.0
20170111160736	3268.0
20170111161099	4814.0
20170111161394	6306.0
20170111161727	7432.0
20170111162104	5921.0
20170111162316	6140.0
20170111162503	8780.0
20170112160674	7432.0
20170112160689	7199.0
20170112160702	5921.0
20170112160820	6570.0
20170112160821	9797.0
20170112160920	6140.0
20170112161088	7470.0
20170112161202	10015.0
20170112161501	4725.0
20170112161528	11008.0
20170112161621	6170.0
20170112161646	4481.0
20170112161648	6170.0
20170112162049	6170.0
20170112162057	6170.0
20170112162072	6170.0
20170112162122	8435.0
20170112162250	7396.0
20170112162314	7199.0
20170201170617	7396.0
20170201170782	6306.0
20170201170788	8780.0
20170201170846	7199.0
20170201171612	8765.0
20170201171618	6653.0
20170201171730	4814.0
20170212160905	5074.0
20170212160952	6306.0
20170212161459	7470.0
20170212161486	5872.0
20170212162407	11008.0
20170301170774	10015.0
20170301171564	4481.0
20170301171701	22900.0
20170301171913	5872.0
20170302170038	5872.0
20170302170062	14645.0
20170302170731	6170.0
20170302171088	6189.0
20170302171128	7432.0
20170302171281	5921.0
20170302171294	8435.0
20170302171345	16886.0
20170302171444	5098.0
20170302171484	6170.0
20170302171624	6306.0
20170302172463	6077.0
20170303171013	7199.0
20170303171208	5872.0
20170303171323	6170.0
20170303171885	7432.0
20170312160891	6189.0
20170312161299	8435.0
20170312162318	7432.0
20170401171146	6077.0
20170402170570	14645.0
20170402170713	9797.0
20170402171580	9797.0
20170402171783	8780.0
20170403170060	3284.0
20170403170084	6570.0
20170403170979	6140.0
20170403171015	7432.0
20170403171469	6077.0
20170403171574	6170.0
20170403171606	3209.0
20170403171741	3284.0
20170403172184	6570.0
20170403172345	6140.0
20170403172365	5872.0
20170404172118	9797.0
20170503172088	8435.0
20170503172166	8435.0
20170504170655	6077.0
20170504170665	11429.0
20170504170713	6653.0
20170504171251	6570.0
20170504171409	4814.0
20170504171733	6170.0
20170504172045	3284.0
20170504172276	6306.0
20170504172370	6170.0
20170505170988	5872.0
20170604171340	7199.0
20170605170652	4814.0
20170605170730	6653.0
20170605170936	6170.0
20170605171153	8447.0
20170605171740	4814.0
20170605172104	7432.0
20170605172214	7470.0
20170605172539	5308.0
20170606171914	7396.0
20170606172122	4814.0
20170705171029	11008.0
20170706170094	8765.0
20170706171363	5872.0
20170706171596	3284.0
20170706171771	6570.0
20170706171915	6570.0
20170706172056	6170.0
20170706172255	9797.0
20170707170131	8435.0
20170707170576	8780.0
20170707170577	4481.0
20170707171199	5921.0
20170707172127	6140.0
20170806171034	8780.0
20170806171741	8435.0
20170806171765	6570.0
20170806171997	6306.0
20170807170655	12064.0
20170807170920	6306.0
20170807170949	9797.0
20170807171535	5074.0
20170807171759	6170.0
20170807172393	7396.0
20170907170741	4650.0
20170907171652	7470.0
20170908170066	7199.0
20170908171050	4814.0
20170908171333	6140.0
20170908171556	6140.0
20170908171883	7199.0
20170908171906	6170.0
20170908171950	11429.0
20170908171982	7470.0
20170908172105	5921.0
20170908172228	8780.0
20170909171215	6170.0
20171008171754	9797.0
20171008171843	7199.0
20171008171966	6306.0
20171009170074	8765.0
20171009170746	6306.0
20171009170855	5098.0
20171009171566	19332.0
20171009171678	5098.0
20171009171818	5098.0
20171009171848	6306.0
20171009171864	6077.0
20171009172097	5872.0
20171009172129	4481.0
20171009172139	6570.0
20171010170856	6077.0
20171010171208	5872.0
20171010171885	9797.0
20171109170620	6189.0
20171109170630	4725.0
20171110170637	4814.0
20171110170644	18818.0
20171110171052	7470.0
20171110171663	9460.0
20171110171880	5921.0
20171110172169	7199.0
20171110172176	6170.0
20171110172301	7470.0
20171111171437	7199.0
20171210172371	6140.0
20171211170507	6077.0
20171211170867	17010.0
20171211170970	7396.0
20171211171001	7470.0
20171211171073	6170.0
20171211171218	6170.0
20171211171700	7432.0
20171211171778	6170.0
20171211172099	8765.0
20171211172176	7396.0
20171211172367	6653.0
20171211172384	6170.0
20171211172462	10015.0
20180101180898	6140.0
20180101180972	6306.0
20180101182493	2459.0
20180111171676	5872.0
20180112170116	4725.0
20180112170147	6570.0
20180112170620	8765.0
20180112170813	6538.0
20180112170891	9460.0
20180112171561	8435.0
20180112171823	14910.0
20180112171903	7199.0
20180201180161	6306.0
20180201180616	7396.0
20180201181302	6140.0
20180201181475	8435.0
20180201181488	6306.0
20180201181615	4814.0
20180201181876	4481.0
20180201181975	35269.0
20180201182045	6170.0
20180201182448	6140.0
20180202180589	4650.0
20180202181445	4481.0
20180212170649	6570.0
20180212172284	9797.0
20180301181380	19407.0
20180301181954	5921.0
20180302180141	8780.0
20180302180163	5872.0
20180302181000	6077.0
20180302181117	7396.0
20180302181292	8780.0
20180302181713	5872.0
20180402180525	8435.0
20180402180915	6140.0
20180402181472	6077.0
20180402181904	5074.0
20180402182059	8780.0
20180402182327	8765.0
20180403180105	7432.0
20180403180547	7199.0
20180403180708	8435.0
20180403180727	8435.0
20180403181462	7432.0
20180404181489	8447.0
20180404181648	6170.0
20180404181721	8435.0
20180503181782	8765.0
20180503182016	11008.0
20180504181110	9460.0
20180504181417	5872.0
20180504181518	7199.0
20180504181571	6170.0
20180504181629	6189.0
20180505181639	6170.0
20180604180876	6306.0
20180604180997	6077.0
20180604181593	8765.0
20180604181947	5872.0
20180604182203	6653.0
20180605180548	8780.0
20180605180714	6170.0
20180605180933	6306.0
20180605180957	12064.0
20180605180995	7199.0
20180605181040	11429.0
20180605181277	5872.0
20180605181558	12064.0
20180605181593	7432.0
20180605181706	7432.0
20180605182033	6170.0
20180605182123	6306.0
20180605182174	6170.0
20180605182256	9797.0
20180606180677	8765.0
20180606180866	3955.0
20180606181661	7432.0
20180705180100	7199.0
20180705181218	5872.0
20180705181663	6140.0
20180706180573	5074.0
20180706180737	8435.0
20180706181376	9370.0
20180706181422	5309.0
20180706181597	8780.0
20180706181727	6140.0
20180706181801	6538.0
20180706181964	14255.0
20180706182266	5872.0
20180806180651	6140.0
20180806181856	3480.0
20180806181865	5872.0
20180807180538	7199.0
20180807180590	7199.0
20180807180674	10664.0
20180807180748	7396.0
20180807180937	12064.0
20180807181060	7199.0
20180807181071	6077.0
